yorum,aspect,sentiment
200-300₺ için orijinal sitesinden almadığıma pişmanım. Geldiğinde şarjı %0’dı beni biraz şüphelendirdi yenilenmiş olabileceğine dair. Genel olarak ürünü de beğe,batarya,negatif
2020 yılında 865₺’ye almışım bedava gibi geliyor hala da kullanıyorum memnunum tavsiye de ederim,genel,pozitif
3 stokda yok diye 4 aldım güzel küçük beğendim,genel,pozitif
3. Nesil kullanıyordum yenilemek için bunu aldım ses kalitesi çok çok iyi . Alınabilecek en ortalama ürün piyasadaki,ses_goruntu,pozitif
"5 kuruş etmez,",genel,negatif
"5 yıldır Buds 3 lite kullanıyordum, temizlik yaparken tekini cebimde unutup çamaşır makinesinde 90 derecede yanlışlıkla yıkadım. Buds 6 play almaya karar verdim",genel,negatif
6saat  kullandim 100de 40a geldi şarz mükemmel  agry yok biraz konuşmada ses gönderince biraz diş görinti kapatmaz ama harika,genel,pozitif
6saat  kullandim 100de 40a geldi şarz mükemmel  agry yok biraz konuşmada ses gönderince biraz diş görinti kapatmaz ama harika,ses_goruntu,pozitif
Abartıldığı kadar iyi değil,genel,negatif
AirPods 3 e kıyasla tiz oranı yüksek ve ses seviyesi mükemmel,genel,pozitif
AirPods 3 e kıyasla tiz oranı yüksek ve ses seviyesi mükemmel,ses_goruntu,pozitif
Airpods 4 kulaklık aldım bugün geldi.. mağazanızsa made in china yazıyor gelense vietnam arkadaşlarım menşei vietnam ürünlerden dolayı problem yaşayıp iade etti,genel,negatif
Akşam sipariş verdim sabah elime ulaştı. Sadece garantisinde bi sıkıntı var. Altı ayı kalmış görünüyor apple destek ile düzeltmeye çalışıyorum. İlk defa airpods,kargo,pozitif
Alalı 1ay oldu ama kulaklığımın 1tanesı şuanda çalışmıyor maalesef,genel,negatif
Alalı 3 ay oldu kullanıp yorum yapmak istedim başlarda şarjı çok iyi günlerce giderken suan 5 saatte şarjı bitiyor aldığımdan beri telefonda konuşurken sesim ka,batarya,negatif
Alalı 3 ay oldu kullanıp yorum yapmak istedim başlarda şarjı çok iyi günlerce giderken suan 5 saatte şarjı bitiyor aldığımdan beri telefonda konuşurken sesim ka,ses_goruntu,negatif
Alalı 5 sene oldu .Hala kullanıyorum. Bana mısın demedi.(çok fazla düşürdüm)  Çok iyi çalışıyor. tavsiye ederim.,genel,pozitif
Aldıktan bir hafta sonra sağ taraftan ses gelmemeye başladı ne yapabilirim? Garantiye gönderebilir miyim? Nasıl bi yol izlemem gerekiyor ?,ses_goruntu,negatif
Aldığıma en pişman olduğum ürün resmen ya. Tamamen satıcısından kaynaklı bir durum almak isteyen gitsin mağazadan alsın. Alalı 2 ay olmadan karşıya sesi iletmem,genel,negatif
Aldığıma en pişman olduğum ürün resmen ya. Tamamen satıcısından kaynaklı bir durum almak isteyen gitsin mağazadan alsın. Alalı 2 ay olmadan karşıya sesi iletmem,ses_goruntu,notr
Aldığıma pişmanım bas yok!   3 yıl önce satın aldığım Qcy T 17 marka kullanıyordum kaybolunca bunu satın aldım ama?,genel,negatif
Aldığıma pişmanım bas yok!   3 yıl önce satın aldığım Qcy T 17 marka kullanıyordum kaybolunca bunu satın aldım ama?,ses_goruntu,negatif
"Aldığımda garantisinin bitmesine 10 ay vardı,orijinal olduğunu düşündüğüm için ve her gün zam yediği için iade etmedim.Firmaya ulaşamadım",kalite,pozitif
Aldığımda sorunsuz kullandım bir süre ama bilgisayarıma bağlanmadı o yüzden iade ettim bence direkt gidip almak daha sağlıklı,genel,negatif
Apple’ın sevmediğim yanı bir ürününü alıyorsun eksikleri hiç bitmez…şarj kablosunu da bi zahmet kulaklıla üretip ayni kutuda yollasaydınız,genel,negatif
Aralık 2024 de aldığımda 4.445 tl fiyatındaydı neredeyse bir yıl olacak kullanışlı tabiiki ama kulağa iyi bir şekilde yerleşmiyor sürekli bir düşecek endişesi o,fiyat,pozitif
Aralık ayında alıyorum mayıstan başlatıyorsunuz garantiyi ne kadar saçma o zaman 2 yıl garanti demeyin 1 yıl 5 ay şuan garantim.,genel,negatif
Arama geldiğinde açılmıyor,genel,negatif
Arkadaşima hediye aldim cok güzel paketlemesi sağlam harika 🤩 bol kazançlar size,genel,pozitif
Arkadaşima hediye aldim cok güzel paketlemesi sağlam harika 🤩 bol kazançlar size,kalite,pozitif
Arkadaşima hediye aldim cok güzel paketlemesi sağlam harika 🤩 bol kazançlar size,ambalaj,pozitif
Arkadaşlar almayın sol kulağa oturdu ama sağa oturmadı airpods 2.nesil buna göre hem daha estetik hemde daha güzel oturuyordu kulakta artı kafa hareketleri çalı,genel,negatif
Arkadaşlar almayın sol kulağa oturdu ama sağa oturmadı airpods 2.nesil buna göre hem daha estetik hemde daha güzel oturuyordu kulakta artı kafa hareketleri çalı,kalite,pozitif
Artı yönleri ses kalitesi şarjı ve tasarımı eksi yönleri kesinlikle kulaktan düşüyor yürürken bile ara ara düzeltmek gerekiyor kablosuz şarjı desteklemiyor. Tam,batarya,negatif
Artı yönleri ses kalitesi şarjı ve tasarımı eksi yönleri kesinlikle kulaktan düşüyor yürürken bile ara ara düzeltmek gerekiyor kablosuz şarjı desteklemiyor. Tam,ses_goruntu,negatif
Asla bağlanmıyor resmen bağlansın diye kulaklığın keyfini bekliyoruz. alacak olanlara asla önermem,genel,negatif
Aynısı geldi,genel,notr
Babama almistim gayet guzeldi fakat 1 sene uztune bozuldu ve faturadan dolayi garantiyede kabul etmediler.,genel,negatif
Babama almistim gayet guzeldi fakat 1 sene uztune bozuldu ve faturadan dolayi garantiyede kabul etmediler.,kalite,negatif
Bana geldiği tarihten 3 ay önce garanti süresi başlatılmış olarak geldi.,genel,negatif
Bass olarak iyi değil ama tasarım olarak harika,genel,pozitif
Bass olarak iyi değil ama tasarım olarak harika,ses_goruntu,negatif
Bayıldım bayıldım 🤩 kalitesi 😍 iyi ki almışım🥳 Bir avuç dolusu mutluluk 😁🥰,genel,pozitif
Bayıldım bayıldım 🤩 kalitesi 😍 iyi ki almışım🥳 Bir avuç dolusu mutluluk 😁🥰,kalite,pozitif
Bayıldım çok iyi  ses kalitesi gürültü önleme özelliği tam bi fiyat performansı bi ürün kaçırmayın 🙃,genel,pozitif
Bayıldım çok iyi  ses kalitesi gürültü önleme özelliği tam bi fiyat performansı bi ürün kaçırmayın 🙃,fiyat,pozitif
Bayıldım çok iyi  ses kalitesi gürültü önleme özelliği tam bi fiyat performansı bi ürün kaçırmayın 🙃,ses_goruntu,pozitif
Bağlantı sorunu oluyor arada..,genel,negatif
Bağlantıdan sürekli düşüyor! İadee!!!,genel,negatif
"Başarılı ürün, fiyat performans ürünü ses kalitesi malzeme kalitesi iyi 👍",kalite,pozitif
"Başarılı ürün, fiyat performans ürünü ses kalitesi malzeme kalitesi iyi 👍",fiyat,pozitif
"Başarılı ürün, fiyat performans ürünü ses kalitesi malzeme kalitesi iyi 👍",ses_goruntu,pozitif
Belki benle alakalı olabilir ama kulağıma büyük geldi,genel,notr
Ben kulaklık değil haporlör almışım,genel,notr
Ben kulaklığımı alalı bir seneyi geçti fakat kutusu şarj almıyor %1 de kalıyor ne yapmam gerek,batarya,negatif
"Ben çok memnun kalmadım, sürekli kulağımdan düşüyor...",genel,negatif
Bence çok iyi şarj süresi 30 saat kullanım süresi mükemmel,genel,pozitif
Bence çok iyi şarj süresi 30 saat kullanım süresi mükemmel,batarya,pozitif
Biraz bağlantısı sıkıntılı sesi de dışarıya veriyor fp ürünü,ses_goruntu,negatif
Biraz deniyim dedim sesi vs güzel ama şarjı 38 den 33 e düştü hemen normal mi bilmiyorum,batarya,negatif
Biraz deniyim dedim sesi vs güzel ama şarjı 38 den 33 e düştü hemen normal mi bilmiyorum,ses_goruntu,pozitif
Bozuk geldi ve servise git gel çok uğraştırdı hediye almıştım halbuki bir anlamı kalmadı,genel,negatif
Bozuk geldi ve servise git gel çok uğraştırdı hediye almıştım halbuki bir anlamı kalmadı,kalite,negatif
Bu kulaklığı ortalama 1 veya 2 ay önce aldım şuana kadar sorunsuz kullandım fakat bir anda sol kulaklık şarj almamaya başladı ve arada bir kutusuda şarja taktığ,batarya,negatif
Bu satıcıdan 2 kere aldım çok memnunum ürün kesinlikle orijinaldir,genel,pozitif
Bu satıcıdan 2 kere aldım çok memnunum ürün kesinlikle orijinaldir,kalite,pozitif
"Cok begendık,bence bes yıldızı hakedıyor",genel,pozitif
Cızıltı var iade ettim ve iademi reddettinizzz,genel,negatif
Değer mi bilemedim ama ses kalitesi daha iyi,fiyat,notr
Değer mi bilemedim ama ses kalitesi daha iyi,ses_goruntu,pozitif
Direk kullandım çok memnunum kaldım tavsiye ederim herkese,genel,pozitif
"Dokunmatik ekranlı oldugu için kulağıma takıp çıkarırken veya kulağımdaki yerinden hafif hareket ettirmek istediğimde bazen sapıtıyo, onun dışında iyi",kalite,pozitif
"Dokunmatik ekranlı oldugu için kulağıma takıp çıkarırken veya kulağımdaki yerinden hafif hareket ettirmek istediğimde bazen sapıtıyo, onun dışında iyi",ses_goruntu,pozitif
Dışarı ses veriyor,ses_goruntu,negatif
En çok satan 1. Sırada oldugu için hiç düşünmeden sipariş vermiştim fakat sesi çok az veriyor çakma aplee almıştım 300 e o daha fazka veriyor arasında ciddi far,ses_goruntu,negatif
Ennnn büyük yardımcım harika valla alın sporda derste arabada çok büyük kolaylık,genel,pozitif
Erkek arkadaşım yıldönümü hediyesi olarak aldı çokk güzel,genel,pozitif
Eski pods umu kaybettiğim için burdan aldım ama anlamadığım bir biçimde şarjı inanılmaz az gidiyor,batarya,notr
Eşime aldım çok beğendi Apple kalitesi tartışılmaz,kalite,notr
Eşime hediye aldım beğendik,genel,pozitif
Eşime hediye aldım çok beğendi,genel,pozitif
Fiyat performans alınabilir,fiyat,pozitif
Fiyat performans ürünü,fiyat,pozitif
Fiyat performans ürünü fena değil rüzgar sesini çok alıyor,fiyat,pozitif
Fiyat performans ürünü fena değil rüzgar sesini çok alıyor,ses_goruntu,pozitif
Fiyat performansı olarak çok iyi,fiyat,pozitif
Fiyat zamminin yapildigi gun satin aldigim icin buyuk ihtimalle satici bana elindeki defolu urunu gonderdi. Sag kulaklik kulagindayken calmiyor sol kulaklik kut,kalite,negatif
Fiyat zamminin yapildigi gun satin aldigim icin buyuk ihtimalle satici bana elindeki defolu urunu gonderdi. Sag kulaklik kulagindayken calmiyor sol kulaklik kut,fiyat,negatif
Fiyatı bu kadar oynak olmamalı ben aldıktan sonra 300 lira düştü. 20 günde 900 lira fiyat fark ediyor. Trendyol birde kendisi satıyor. Yazık gerçekten.,fiyat,negatif
Fiyatına göre iyi ama ses çok çıkmıyor o durumu beğenmedim,fiyat,pozitif
Fiyatına göre iyi ama ses çok çıkmıyor o durumu beğenmedim,ses_goruntu,notr
Garanti konusunda sorun yaşadım ürünün garantisi aldığım tarihten 7 ay öncesinde başlamıştı sonrasında apple ile iletişime geçip düzelttirdim uğraştırdı biraz ş,genel,negatif
Garanti süresi aldığım tarihten daha kısa sürede bitiş gösteriyor ek garanti ise işlenmemiş daha 2 yılı dolmadan bitiş gösteriyor aldığınız tarihte fatura kesil,genel,negatif
Garanti süresi iki yol değil mi bugün elime ulaştı ürün garanti süresi 16 -11 -2024 te bitiyor gösteriyor. Bu durum için bir Yıldız verdim açıklama istiyorum,kargo,notr
Gayet güzel Orjinal ürün piyasaya göre fiyatı çok iyi,kalite,pozitif
Gayet güzel Orjinal ürün piyasaya göre fiyatı çok iyi,fiyat,pozitif
Gayet güzel kızım için aldım çok beğendi,genel,pozitif
Gayet güzel ve minik. Kulak üstü kulaklıklarım çantalarıma sığmadığı için aldım. Ses kalitesi de güzel.,ses_goruntu,pozitif
Gayet hızlı geldi. Sevgilime aldım. Memnun kaldık teşekkür ederizz,genel,pozitif
Gayet hızlı geldi. Sevgilime aldım. Memnun kaldık teşekkür ederizz,kargo,pozitif
Gelen ürünün garantisi 6 ay görünüyor. Neden 24 ay olmadığını anlayamadım. Satıcı da asistan da sorunumla ilgilenmedi.,genel,negatif
Gercekten cok guzel kulaklik herkese tavsiye ederim kibar ve kulaga cok rahat oturuyor ses kaliteside cok guzel fiyat performans urunu,genel,pozitif
Gercekten cok guzel kulaklik herkese tavsiye ederim kibar ve kulaga cok rahat oturuyor ses kaliteside cok guzel fiyat performans urunu,fiyat,pozitif
Gercekten cok guzel kulaklik herkese tavsiye ederim kibar ve kulaga cok rahat oturuyor ses kaliteside cok guzel fiyat performans urunu,ses_goruntu,pozitif
Geri istiyorum :(,genel,negatif
Guzel ama disari ses veriyor bu kotu bence,ses_goruntu,negatif
Göründüğü gibi 3 günde geldi,genel,notr
Güzel büyük kolaylık ve kablolu kulaklıktan sonra ses kalitesi muazzam ama sanki hızlı şarjı bitiyor,batarya,negatif
Güzel büyük kolaylık ve kablolu kulaklıktan sonra ses kalitesi muazzam ama sanki hızlı şarjı bitiyor,ses_goruntu,pozitif
Güzel fiyatına göre,fiyat,pozitif
Güzel güvenilir satıcı,genel,pozitif
Güzel paketlenmişti fakat seri numarasını sorgulatınca garantisinin 13 ay kaldığını öğrendiğim için iadeye gönderdim,ambalaj,pozitif
HIZLI KARGO İÇİN ÇOK TEŞEKKÜR EDERİM,kargo,pozitif
Harika bayıldım sevgilime aldım,genel,pozitif
Harika ötesi gerçekten çok beğendim ses kalitesi ve minimalliği ile tam benlik ayrıca Trendyol’a ve Vatan teşekkür ederim,genel,pozitif
Harika ötesi gerçekten çok beğendim ses kalitesi ve minimalliği ile tam benlik ayrıca Trendyol’a ve Vatan teşekkür ederim,ses_goruntu,pozitif
Harika ürün ses kalitesi gürültü önleme özelliği ile tam bir performans ürün,genel,pozitif
Harika ürün ses kalitesi gürültü önleme özelliği ile tam bir performans ürün,ses_goruntu,pozitif
Hediye aldım durduk yere şarjı bitiyo,batarya,negatif
Hediye aldım çok beğenildi ses kalitesi çok iyi paketleme güzeldi,ses_goruntu,pozitif
Hediye aldım çok beğenildi ses kalitesi çok iyi paketleme güzeldi,ambalaj,pozitif
Hediye olarak aldim o yuzden acamadim kargolama hizi guzeldi trendyola guveniyorum,kargo,pozitif
Hiç güzel değil bağlanmıyor bile şikayetçi olucam bozuk ürün gönderiyorlar,genel,negatif
Hiç güzel değil bağlanmıyor bile şikayetçi olucam bozuk ürün gönderiyorlar,kalite,negatif
Hiç tereddütsüz alabılırsınız ses kalitesı de çok ıyı,genel,pozitif
Hiç tereddütsüz alabılırsınız ses kalitesı de çok ıyı,ses_goruntu,pozitif
Hızlı geldi eşime anneler günü hediyesi aldım çok beğendi tşk,kargo,pozitif
Hızlı gönderim için teşekkür ederim muazzam bir ses kalitesi var Apple yetkili garanti kapsamında bilginiz olsun gönül rahatlığıyla alabilirsiniz 🙃🙃🙃,genel,pozitif
Hızlı gönderim için teşekkür ederim muazzam bir ses kalitesi var Apple yetkili garanti kapsamında bilginiz olsun gönül rahatlığıyla alabilirsiniz 🙃🙃🙃,ses_goruntu,pozitif
Hızlı kargo. Ürüne gelecek olursak. Bas sesi baskın şarkı sözleri arkadan geliyor gibi. Kulağa güzel oturuyor bir sıkıntı olursa yazarım. İdare eder bir ürün. 3,kargo,pozitif
Hızlı kargo. Ürüne gelecek olursak. Bas sesi baskın şarkı sözleri arkadan geliyor gibi. Kulağa güzel oturuyor bir sıkıntı olursa yazarım. İdare eder bir ürün. 3,ses_goruntu,notr
"Hızlı teslimat , ürün sorunsuz elime ulaştı gayet güzel paketlenmişti satıcıya teşekkür ederim 🙏 ses kalitesi vs çok iyi apple kalitesi zaten 👍👏",kargo,pozitif
"Hızlı teslimat , ürün sorunsuz elime ulaştı gayet güzel paketlenmişti satıcıya teşekkür ederim 🙏 ses kalitesi vs çok iyi apple kalitesi zaten 👍👏",ses_goruntu,pozitif
"Hızlı teslimat , ürün sorunsuz elime ulaştı gayet güzel paketlenmişti satıcıya teşekkür ederim 🙏 ses kalitesi vs çok iyi apple kalitesi zaten 👍👏",ambalaj,pozitif
Hızlı ve güzel bir paketleme ile elime ulaştı çok teşekkürler tavsiye ederim,genel,pozitif
Hızlı ve güzel bir paketleme ile elime ulaştı çok teşekkürler tavsiye ederim,kargo,pozitif
Hızlı ve güzel bir paketleme ile elime ulaştı çok teşekkürler tavsiye ederim,ambalaj,pozitif
Hızlı ve sorunsuz teslim aldım teşekkür ederim,kargo,pozitif
Iphone'um ile entegre olsun diye airpod aldım ancak dışarıdaki sesi hiç engellemiyor anlamadım.,ses_goruntu,notr
"Kadikoy icinden elimize ulasmasi bes gun surdu, gec kargolandi.",kargo,negatif
Kalite iyi sll kulakta bir sıkıntı yaşadık fakat apple servisinde değiştirdiler.,kalite,notr
Kalite kalıte 😀aldıktan hemen sonra apple kaydına yaptırdım garantısını başlattım faturasıyla,kalite,notr
Kaliteli ve güzel,kalite,pozitif
Kalitesi .,kalite,notr
Kalitesi ve fiyatı çok iyi hızlı kargo için satıcıya teşekkür ederim..,kargo,pozitif
Kalitesi ve fiyatı çok iyi hızlı kargo için satıcıya teşekkür ederim..,kalite,pozitif
Kalitesi ve fiyatı çok iyi hızlı kargo için satıcıya teşekkür ederim..,fiyat,pozitif
Kalitesiz bi ürün kalitesiz demememin sebebi sesi sesi çok az geliyor tasarım yani iadare eder ama sesi az geldiği için kozmatiği övmenin manası yok,kalite,negatif
Kalitesiz bi ürün kalitesiz demememin sebebi sesi sesi çok az geliyor tasarım yani iadare eder ama sesi az geldiği için kozmatiği övmenin manası yok,ses_goruntu,negatif
Kargo hızlı teslim edildi. Lakin içerisinden kulaklık çıkmadı ve sesi dışarı oldukça yansıtıyor.,kargo,pozitif
Kargo hızlı teslim edildi. Lakin içerisinden kulaklık çıkmadı ve sesi dışarı oldukça yansıtıyor.,ses_goruntu,negatif
